Year	DOY	Hour	Min	 Dectime	RSS_Paved	RSS_Bldgs	RSS_EveTr	RSS_DecTr	RSS_Grass	RSS_BSoil	RSS_Water	state_Paved	state_Bldgs	state_EveTr	state_DecTr	state_Grass	state_BSoil	state_Water	      RS	      RA	      RB	  RAsnow	 vpd_hPa	  avdens	    avcp	    qn_e	   s_hPa	psyc_hPa
2011	321	   7	  0	320.2917	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 5419.15	   82.57	   10.15	    0.00	    0.02	    1.26	 1010.25	    5.82	    0.64	    0.66
2011	321	   8	  0	320.3333	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	  146.97	   71.44	    9.59	    0.00	    0.02	    1.26	 1010.64	   13.55	    0.68	    0.66
2011	321	   9	  0	320.3750	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   27.66	   61.10	    9.92	    0.00	    0.02	    1.25	 1011.22	   43.75	    0.75	    0.66
2011	321	  10	  0	320.4167	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   15.50	   73.56	   10.31	    0.00	    0.02	    1.24	 1012.04	   87.09	    0.83	    0.66
2011	321	  11	  0	320.4583	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   16.11	   53.46	    8.78	    0.00	    0.03	    1.24	 1012.95	   72.24	    0.92	    0.67
2011	321	  12	  0	320.5000	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   20.87	   44.74	    7.49	    0.00	    0.78	    1.23	 1013.10	   92.76	    0.98	    0.67
2011	321	  13	  0	320.5417	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   22.37	   46.31	    7.52	    0.00	    2.08	    1.23	 1012.55	  114.67	    1.00	    0.67
2011	321	  14	  0	320.5833	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   24.60	   53.86	    7.82	    0.00	    3.16	    1.23	 1011.87	   86.14	    0.99	    0.67
2011	321	  15	  0	320.6250	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   26.41	   52.43	    7.62	    0.00	    4.68	    1.23	 1011.06	   68.64	    0.99	    0.66
2011	321	  16	  0	320.6667	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   50.67	  163.82	    9.63	    0.00	    5.44	    1.23	 1010.49	   18.53	    0.98	    0.66
2011	321	  17	  0	320.7083	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 2571.86	  200.00	   10.31	    0.00	    4.53	    1.24	 1010.45	   -3.42	    0.92	    0.66
2011	321	  18	  0	320.7500	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	12996.73	  154.63	    9.94	    0.00	    2.77	    1.24	 1010.62	   -0.58	    0.84	    0.66
2011	321	  19	  0	320.7917	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   79.60	    9.01	    0.00	    1.52	    1.25	 1010.67	    2.21	    0.78	    0.66
2011	321	  20	  0	320.8333	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   79.81	    9.01	    0.00	    1.16	    1.25	 1010.76	    2.09	    0.76	    0.66
2011	321	  21	  0	320.8750	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   74.96	    8.61	    0.00	    1.02	    1.25	 1010.88	    1.96	    0.77	    0.66
2011	321	  22	  0	320.9167	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   86.75	    8.51	    0.00	    1.21	    1.25	 1010.99	    0.59	    0.79	    0.66
2011	321	  23	  0	320.9583	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   82.95	    8.28	    0.00	    1.35	    1.25	 1011.05	   -0.23	    0.81	    0.66
2011	322	   0	  0	321.0000	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   92.17	    8.67	    0.00	    1.29	    1.25	 1011.22	    0.44	    0.82	    0.66
2011	322	   1	  0	321.0417	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  107.52	    9.19	    0.00	    1.48	    1.24	 1011.37	   -0.21	    0.85	    0.66
2011	322	   2	  0	321.0833	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  107.18	    9.42	    0.00	    1.27	    1.24	 1011.39	    0.92	    0.84	    0.66
2011	322	   3	  0	321.1250	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   70.65	    8.53	    0.00	    0.80	    1.25	 1011.48	    3.46	    0.82	    0.66
2011	322	   4	  0	321.1667	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   61.03	    7.93	    0.00	    0.57	    1.25	 1011.61	    4.96	    0.82	    0.66
2011	322	   5	  0	321.2083	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   60.70	    7.95	    0.00	    0.50	    1.25	 1011.67	    5.55	    0.82	    0.66
2011	322	   6	  0	321.2500	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   60.84	    7.93	    0.00	    0.59	    1.25	 1011.62	    5.06	    0.82	    0.66
2011	322	   7	  0	321.2917	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 5321.59	   64.27	    8.25	    0.00	    0.48	    1.25	 1011.58	    6.47	    0.81	    0.66
2011	322	   8	  0	321.3333	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	  110.18	   63.40	    8.38	    0.00	    0.34	    1.25	 1011.62	   17.38	    0.81	    0.66
2011	322	   9	  0	321.3750	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   21.97	   53.39	    8.51	    0.00	    0.25	    1.25	 1011.59	   58.42	    0.80	    0.66
2011	322	  10	  0	321.4167	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   17.58	   45.61	    8.02	    0.00	    0.52	    1.24	 1011.84	  110.30	    0.84	    0.67
2011	322	  11	  0	321.4583	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   20.65	   41.74	    7.43	    0.00	    1.32	    1.24	 1012.31	  141.63	    0.93	    0.67
2011	322	  12	  0	321.5000	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   20.18	   43.77	    7.35	    0.00	    2.24	    1.23	 1012.53	  132.71	    1.01	    0.67
2011	322	  13	  0	321.5417	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   21.39	   45.98	    7.29	    0.00	    2.59	    1.23	 1012.64	  109.90	    1.03	    0.67
2011	322	  14	  0	321.5833	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   23.50	   49.99	    7.36	    0.00	    3.29	    1.23	 1012.45	   85.14	    1.05	    0.67
2011	322	  15	  0	321.6250	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   26.09	   52.84	    7.31	    0.00	    3.72	    1.23	 1012.15	   70.37	    1.05	    0.67
2011	322	  16	  0	321.6667	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   78.92	   82.62	    7.92	    0.00	    3.38	    1.23	 1011.83	   20.79	    1.00	    0.66
2011	322	  17	  0	321.7083	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 4711.17	   88.66	    8.35	    0.00	    2.96	    1.23	 1011.63	    6.13	    0.95	    0.66
2011	322	  18	  0	321.7500	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	18639.23	   68.33	    8.52	    0.00	    2.43	    1.23	 1011.69	    4.98	    0.93	    0.66
2011	322	  19	  0	321.7917	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   69.34	    8.50	    0.00	    2.00	    1.24	 1011.74	    4.16	    0.91	    0.66
2011	322	  20	  0	321.8333	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   73.92	    8.39	    0.00	    1.83	    1.24	 1011.65	    2.42	    0.89	    0.66
2011	322	  21	  0	321.8750	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   80.88	    8.79	    0.00	    1.54	    1.24	 1011.47	    1.83	    0.86	    0.66
2011	322	  22	  0	321.9167	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   69.57	    8.29	    0.00	    1.11	    1.24	 1011.25	    2.28	    0.81	    0.66
2011	322	  23	  0	321.9583	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   66.93	    8.07	    0.00	    0.86	    1.25	 1010.94	    2.02	    0.76	    0.66
2011	323	   0	  0	322.0000	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   75.04	    8.66	    0.00	    0.69	    1.25	 1010.72	    2.07	    0.73	    0.66
2011	323	   1	  0	322.0417	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   82.83	    9.47	    0.00	    0.53	    1.25	 1010.62	    2.58	    0.71	    0.66
2011	323	   2	  0	322.0833	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  118.75	   10.31	    0.00	    0.37	    1.26	 1010.30	    2.47	    0.67	    0.66
2011	323	   3	  0	322.1250	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  115.64	   10.31	    0.00	    0.23	    1.26	 1010.20	    3.18	    0.65	    0.66
2011	323	   4	  0	322.1667	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   90.87	   10.31	    0.00	    0.08	    1.26	 1010.37	    4.68	    0.66	    0.66
2011	323	   5	  0	322.2083	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   76.78	    9.64	    0.00	    0.02	    1.26	 1010.63	    5.85	    0.68	    0.66
2011	323	   6	  0	322.2500	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   68.27	    8.77	    0.00	    0.02	    1.25	 1010.88	    6.54	    0.71	    0.66
2011	323	   7	  0	322.2917	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 5406.55	   67.66	    8.75	    0.00	    0.02	    1.25	 1010.96	    7.40	    0.72	    0.66
2011	323	   8	  0	322.3333	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	  145.98	   70.84	    9.69	    0.00	    0.02	    1.25	 1010.89	   14.60	    0.71	    0.66
2011	323	   9	  0	322.3750	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   28.51	   62.65	   10.31	    0.00	    0.02	    1.25	 1010.95	   42.97	    0.72	    0.66
2011	323	  10	  0	322.4167	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   18.32	   59.54	   10.31	    0.00	    0.02	    1.25	 1011.17	   80.18	    0.74	    0.66
2011	323	  11	  0	322.4583	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   14.69	   59.54	   10.31	    0.00	    0.02	    1.25	 1011.51	  123.22	    0.78	    0.66
2011	323	  12	  0	322.5000	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   16.85	   59.54	   10.31	    0.00	    0.45	    1.24	 1011.91	  147.72	    0.84	    0.66
2011	323	  13	  0	322.5417	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   23.61	   49.99	    9.05	    0.00	    1.38	    1.24	 1011.92	  136.24	    0.89	    0.66
2011	323	  14	  0	322.5833	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   24.52	   53.22	    8.43	    0.00	    2.34	    1.23	 1011.91	  111.53	    0.95	    0.66
2011	323	  15	  0	322.6250	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   28.35	   67.22	    9.56	    0.00	    3.48	    1.23	 1012.01	   73.07	    1.02	    0.66
2011	323	  16	  0	322.6667	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   58.90	  156.93	   10.31	    0.00	    3.86	    1.23	 1011.90	   27.46	    1.03	    0.66
2011	323	  17	  0	322.7083	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 4479.47	  143.55	   10.31	    0.00	    2.63	    1.23	 1011.73	    9.94	    0.94	    0.66
2011	323	  18	  0	322.7500	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	18417.01	   98.60	   10.31	    0.00	    1.36	    1.24	 1011.57	   10.33	    0.86	    0.66
2011	323	  19	  0	322.7917	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  107.60	   10.31	    0.00	    0.69	    1.25	 1011.10	    9.28	    0.77	    0.66
2011	323	  20	  0	322.8333	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   99.49	   10.31	    0.00	    0.31	    1.25	 1011.05	    9.07	    0.75	    0.66
2011	323	  21	  0	322.8750	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   79.37	   10.31	    0.00	    0.18	    1.25	 1011.26	    8.90	    0.76	    0.66
2011	323	  22	  0	322.9167	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   86.16	   10.31	    0.00	    0.09	    1.25	 1011.06	    8.05	    0.73	    0.66
2011	323	  23	  0	322.9583	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  127.81	   10.31	    0.00	    0.02	    1.26	 1010.47	    6.45	    0.67	    0.66
2011	324	   0	  0	323.0000	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  104.61	   10.31	    0.00	    0.02	    1.26	 1010.35	    5.95	    0.66	    0.66
2011	324	   1	  0	323.0417	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  112.89	   10.31	    0.00	    0.02	    1.26	 1010.31	    5.63	    0.65	    0.66
2011	324	   2	  0	323.0833	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  129.53	   10.31	    0.00	    0.02	    1.27	 1009.68	    3.66	    0.58	    0.66
2011	324	   3	  0	323.1250	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  127.28	   10.31	    0.00	    0.01	    1.28	 1009.14	    1.95	    0.52	    0.66
2011	324	   4	  0	323.1667	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  155.00	   10.31	    0.00	    0.01	    1.28	 1008.90	    1.12	    0.50	    0.66
2011	324	   5	  0	323.2083	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  179.80	   10.31	    0.00	    0.01	    1.28	 1008.98	    1.28	    0.51	    0.66
2011	324	   6	  0	323.2500	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  179.80	   10.31	    0.00	    0.01	    1.28	 1009.19	    1.85	    0.53	    0.66
2011	324	   7	  0	323.2917	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 5477.46	  179.80	   10.31	    0.00	    0.01	    1.28	 1009.33	    2.75	    0.54	    0.66
2011	324	   8	  0	323.3333	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	  168.96	  179.80	   10.31	    0.00	    0.02	    1.28	 1009.39	   10.54	    0.55	    0.66
2011	324	   9	  0	323.3750	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   32.76	  179.80	   10.31	    0.00	    0.02	    1.28	 1009.38	   41.79	    0.55	    0.66
2011	324	  10	  0	323.4167	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   21.03	  179.80	   10.31	    0.00	    0.02	    1.28	 1009.47	   86.91	    0.56	    0.66
2011	324	  11	  0	323.4583	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   17.54	  179.80	   10.31	    0.00	    0.02	    1.27	 1009.68	  125.76	    0.58	    0.66
2011	324	  12	  0	323.5000	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   16.35	  179.80	   10.31	    0.00	    0.02	    1.27	 1009.92	  139.80	    0.61	    0.66
2011	324	  13	  0	323.5417	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   16.02	  179.80	   10.31	    0.00	    0.02	    1.26	 1010.23	  132.62	    0.64	    0.66
2011	324	  14	  0	323.5833	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   16.75	  120.25	   10.31	    0.00	    0.02	    1.26	 1010.55	  109.14	    0.68	    0.66
2011	324	  15	  0	323.6250	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   20.82	  127.81	   10.31	    0.00	    0.02	    1.26	 1010.85	   71.89	    0.71	    0.66
2011	324	  16	  0	323.6667	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   52.05	  179.80	   10.31	    0.00	    0.02	    1.25	 1011.03	   34.11	    0.73	    0.66
2011	324	  17	  0	323.7083	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 5844.91	  179.80	   10.31	    0.00	    0.02	    1.25	 1011.03	   19.20	    0.73	    0.66
2011	324	  18	  0	323.7500	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	22132.00	  179.80	   10.31	    0.00	    0.02	    1.26	 1010.77	   15.16	    0.70	    0.66
2011	324	  19	  0	323.7917	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  179.80	   10.31	    0.00	    0.02	    1.26	 1010.40	   11.65	    0.66	    0.66
2011	324	  20	  0	323.8333	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  179.80	   10.31	    0.00	    0.02	    1.26	 1010.10	    8.76	    0.63	    0.66
2011	324	  21	  0	323.8750	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  158.65	   10.31	    0.00	    0.02	    1.27	 1009.86	    6.59	    0.60	    0.66
2011	324	  22	  0	323.9167	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  161.69	   10.31	    0.00	    0.02	    1.27	 1009.59	    4.79	    0.57	    0.66
2011	324	  23	  0	323.9583	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  128.21	   10.31	    0.00	    0.02	    1.27	 1009.39	    3.54	    0.55	    0.66
2011	325	   0	  0	324.0000	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  139.51	   10.31	    0.00	    0.01	    1.28	 1009.12	    2.23	    0.52	    0.66
2011	325	   1	  0	324.0417	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  179.80	   10.31	    0.00	    0.01	    1.28	 1008.88	    1.19	    0.49	    0.66
2011	325	   2	  0	324.0833	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  179.80	   10.31	    0.00	    0.01	    1.28	 1008.84	    0.87	    0.49	    0.66
2011	325	   3	  0	324.1250	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  179.80	   10.31	    0.00	    0.01	    1.28	 1008.94	    1.01	    0.50	    0.66
2011	325	   4	  0	324.1667	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  119.92	   10.31	    0.00	    0.02	    1.27	 1009.53	    2.77	    0.56	    0.66
2011	325	   5	  0	324.2083	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   88.58	   10.31	    0.00	    0.02	    1.26	 1010.45	    5.31	    0.66	    0.66
2011	325	   6	  0	324.2500	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   85.45	   10.31	    0.00	    0.02	    1.25	 1010.84	    6.28	    0.70	    0.66
2011	325	   7	  0	324.2917	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 5376.59	   84.99	   10.31	    0.00	    0.02	    1.25	 1010.82	    6.97	    0.70	    0.66
2011	325	   8	  0	324.3333	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	  147.40	  110.44	   10.31	    0.00	    0.02	    1.25	 1010.82	   12.82	    0.70	    0.66
2011	325	   9	  0	324.3750	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   42.33	  120.25	   10.31	    0.00	    0.02	    1.25	 1010.82	   27.58	    0.70	    0.66
2011	325	  10	  0	324.4167	    33.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   28.97	   89.03	   10.31	    0.00	    0.02	    1.25	 1010.93	   42.05	    0.71	    0.66
