Year	DOY	Hour	Min	 Dectime	RSS_Paved	RSS_Bldgs	RSS_EveTr	RSS_DecTr	RSS_Grass	RSS_BSoil	RSS_Water	state_Paved	state_Bldgs	state_EveTr	state_DecTr	state_Grass	state_BSoil	state_Water	      RS	      RA	      RB	  RAsnow	 vpd_hPa	  avdens	    avcp	    qn_e	   s_hPa	psyc_hPa
2012	337	   1	  0	336.0417	    30.17	    41.09	    30.38	    32.61	    30.40	    39.77	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.32	    1.30	 1007.63	   -7.96	    0.38	    0.65
2012	337	   2	  0	336.0833	    30.17	    41.09	    30.38	    32.61	    30.40	    39.77	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.32	    1.30	 1007.63	   -7.96	    0.38	    0.65
2012	337	   3	  0	336.1250	    30.17	    41.09	    30.38	    32.61	    30.40	    39.77	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.33	    1.30	 1007.58	   -8.23	    0.37	    0.65
2012	337	   4	  0	336.1667	    30.17	    41.09	    30.38	    32.61	    30.40	    39.77	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.33	    1.30	 1007.57	   -8.27	    0.37	    0.65
2012	337	   5	  0	336.2083	    30.17	    41.09	    30.38	    32.61	    30.40	    39.77	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.33	    1.30	 1007.58	   -8.26	    0.37	    0.65
2012	337	   6	  0	336.2500	    30.17	    41.09	    30.38	    32.61	    30.40	    39.77	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.33	    1.30	 1007.54	   -8.42	    0.37	    0.65
2012	337	   7	  0	336.2917	    30.17	    41.09	    30.38	    32.61	    30.40	    39.77	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 8380.93	  200.00	   10.31	    0.00	    0.28	    1.30	 1007.50	   -7.92	    0.36	    0.65
2012	337	   8	  0	336.3333	    30.17	    41.09	    30.38	    32.61	    30.40	    39.77	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 1039.27	  185.62	   10.31	    0.00	    0.30	    1.30	 1007.38	   -4.33	    0.35	    0.65
2012	337	   9	  0	336.3750	    30.17	    41.09	    30.38	    32.61	    30.40	    39.77	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   57.42	   74.82	    9.95	    0.00	    0.35	    1.30	 1007.35	   21.48	    0.35	    0.65
2012	337	  10	  0	336.4167	    30.17	    41.09	    30.38	    32.61	    30.40	    39.77	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   27.76	   51.66	    9.08	    0.00	    0.32	    1.30	 1007.64	   65.55	    0.38	    0.65
2012	337	  11	  0	336.4583	    30.17	    41.09	    30.38	    32.61	    30.40	    39.77	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   20.94	   47.05	    8.96	    0.00	    0.47	    1.29	 1008.03	   99.71	    0.43	    0.65
2012	337	  12	  0	336.5000	    30.17	    41.09	    30.38	    32.61	    30.40	    39.77	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   22.32	   52.45	    9.68	    0.00	    1.05	    1.28	 1008.35	  115.17	    0.50	    0.66
2012	337	  13	  0	336.5417	    30.17	    41.09	    30.38	    32.61	    30.40	    39.77	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   20.94	   59.61	   10.31	    0.00	    1.81	    1.27	 1008.45	  108.91	    0.55	    0.66
2012	337	  14	  0	336.5833	    30.17	    41.09	    30.38	    32.61	    30.40	    39.77	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   22.43	   61.37	    9.35	    0.00	    2.30	    1.27	 1008.47	   74.54	    0.59	    0.66
2012	337	  15	  0	336.6250	    30.17	    41.09	    30.38	    32.61	    30.40	    39.77	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   33.51	  128.24	    9.81	    0.00	    2.88	    1.26	 1008.35	   26.37	    0.61	    0.66
2012	337	  16	  0	336.6667	    30.17	    41.09	    30.38	    32.61	    30.40	    39.77	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	  144.97	  200.00	   10.31	    0.00	    2.84	    1.27	 1008.18	   -3.06	    0.59	    0.66
2012	337	  17	  0	336.7083	    30.17	    41.09	    30.38	    32.61	    30.40	    39.77	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 6159.61	  200.00	   10.31	    0.00	    1.88	    1.28	 1008.13	   -6.95	    0.52	    0.65
2012	337	  18	  0	336.7500	    30.17	    41.09	    30.38	    32.61	    30.40	    39.77	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    1.08	    1.28	 1008.05	   -5.60	    0.47	    0.65
2012	337	  19	  0	336.7917	    30.17	    41.09	    30.38	    32.61	    30.40	    39.77	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.85	    1.29	 1008.00	   -6.80	    0.45	    0.65
2012	337	  20	  0	336.8333	    30.17	    41.09	    30.38	    32.61	    30.40	    39.77	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.81	    1.28	 1008.11	   -7.68	    0.46	    0.65
2012	337	  21	  0	336.8750	    30.17	    41.09	    30.38	    32.61	    30.40	    39.77	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.68	    1.28	 1008.21	   -7.27	    0.46	    0.65
2012	337	  22	  0	336.9167	    30.17	    41.09	    30.38	    32.61	    30.40	    39.77	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.76	    1.28	 1008.23	   -8.47	    0.47	    0.65
2012	337	  23	  0	336.9583	    30.17	    41.09	    30.38	    32.61	    30.40	    39.77	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    1.10	    1.28	 1008.32	  -10.79	    0.50	    0.65
2012	338	   0	  0	337.0000	    30.17	    41.09	    30.38	    32.61	    30.40	    39.77	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    1.02	    1.27	 1008.54	   -9.22	    0.52	    0.65
2012	338	   1	  0	337.0417	   988.57	  1015.63	  2527.37	  1595.26	  2718.21	  1651.36	     0.00	       0.18	       0.17	       0.18	       0.18	       0.18	       0.17	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.58	    1.27	 1008.83	   -5.06	    0.52	    0.65
2012	338	   2	  0	337.0833	    59.58	    99.01	   386.29	   115.88	   454.56	   342.62	     0.00	       0.52	       0.46	       0.93	       0.93	       0.93	       0.46	   20000.00	10000.00	  160.69	    9.97	    0.00	    0.34	    1.27	 1009.17	   -2.13	    0.54	    0.65
2012	338	   3	  0	337.1250	    -0.00	    43.76	     6.05	    -0.00	    16.30	   174.21	    -0.00	       0.67	       0.47	       1.87	       1.87	       1.87	       0.47	   20000.00	10000.00	   83.97	    8.30	    0.00	    0.28	    1.26	 1009.59	   -0.29	    0.58	    0.65
2012	338	   4	  0	337.1667	     0.00	    39.79	     0.00	     0.00	     0.00	   154.28	     0.00	       0.81	       0.46	       2.36	       2.36	       2.36	       0.46	   20000.00	10000.00	   69.91	    7.76	    0.00	    0.29	    1.25	 1010.02	    1.17	    0.63	    0.65
2012	338	   5	  0	337.2083	    -0.00	    34.63	    -0.00	    -0.00	    -0.00	   157.39	    -0.00	       0.91	       0.49	       2.57	       2.57	       2.57	       0.49	   20000.00	29008.28	   75.89	    8.01	    0.00	    0.31	    1.25	 1010.37	    2.32	    0.67	    0.65
2012	338	   6	  0	337.2500	     0.00	   139.28	     0.00	     0.00	     0.00	   335.35	     0.00	       0.78	       0.33	       2.33	       2.33	       2.33	       0.33	   20000.00	13174.62	   81.21	    8.24	    0.00	    0.32	    1.24	 1010.70	    3.47	    0.70	    0.65
2012	338	   7	  0	337.2917	     3.75	   262.59	     0.16	     0.00	     6.75	   514.67	     0.00	       0.60	       0.22	       1.93	       1.93	       1.93	       0.22	   20000.00	25108.57	   72.37	    8.03	    0.00	    0.32	    1.24	 1011.00	    4.51	    0.73	    0.65
2012	338	   8	  0	337.3333	    20.20	   222.94	     9.77	     0.00	    23.13	   336.70	     0.00	       0.51	       0.15	       1.65	       1.65	       1.65	       0.15	   20000.00	  969.59	   88.16	    8.57	    0.00	    0.50	    1.23	 1011.26	    6.26	    0.77	    0.66
2012	338	   9	  0	337.3750	    10.00	    38.23	     7.27	     0.00	    10.68	    42.88	     0.00	       0.45	       0.11	       1.46	       1.46	       1.46	       0.11	   20000.00	   50.52	   65.60	    8.23	    0.00	    0.65	    1.23	 1011.41	   15.78	    0.79	    0.66
2012	338	  10	  0	337.4167	     5.02	    16.37	     4.44	     0.00	     5.99	    18.74	     0.00	       0.45	       0.16	       1.39	       1.39	       1.39	       0.16	   20000.00	   28.40	   58.35	    7.88	    0.00	    0.65	    1.23	 1011.48	   27.57	    0.80	    0.66
2012	338	  11	  0	337.4583	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.54	       0.33	       1.58	       1.58	       1.58	       0.33	   20000.00	   22.92	   56.03	    7.86	    0.00	    0.91	    1.23	 1011.51	   42.93	    0.82	    0.66
2012	338	  12	  0	337.5000	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.51	       0.23	       1.63	       1.63	       1.64	       0.23	   20000.00	   22.45	   55.75	    8.01	    0.00	    1.31	    1.23	 1011.45	   46.27	    0.84	    0.66
2012	338	  13	  0	337.5417	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.43	       0.11	       1.40	       1.40	       1.40	       0.11	   20000.00	   22.62	   58.21	    7.44	    0.00	    1.87	    1.23	 1011.05	   43.30	    0.83	    0.66
2012	338	  14	  0	337.5833	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.36	       0.02	       1.20	       1.20	       1.20	       0.02	   20000.00	   21.63	   45.54	    6.93	    0.00	    2.67	    1.23	 1010.24	   44.87	    0.79	    0.65
2012	338	  15	  0	337.6250	     8.64	     0.00	     7.93	     0.36	     8.98	     0.00	    -0.00	       0.31	       0.00	       1.02	       1.01	       1.02	       0.00	   20000.00	   27.80	   56.25	    7.29	    0.00	    3.09	    1.24	 1009.68	   25.52	    0.76	    0.65
2012	338	  16	  0	337.6667	    34.28	     0.00	    34.19	     6.69	    37.93	     0.00	     0.00	       0.30	       0.00	       0.91	       0.90	       0.91	       0.00	   20000.00	   75.63	  181.55	    9.72	    0.00	    3.34	    1.24	 1009.33	   -1.46	    0.73	    0.65
2012	338	  17	  0	337.7083	   281.97	     0.00	   302.96	    57.98	   358.32	     0.00	     0.00	       0.29	       0.00	       0.85	       0.84	       0.85	       0.00	   20000.00	 5979.26	  200.00	   10.31	    0.00	    2.98	    1.24	 1009.15	  -10.90	    0.69	    0.65
2012	338	  18	  0	337.7500	   407.32	     0.00	   454.62	    99.05	   539.28	     0.00	     0.00	       0.28	       0.00	       0.80	       0.79	       0.80	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    2.14	    1.25	 1009.15	   -9.00	    0.65	    0.65
2012	338	  19	  0	337.7917	   420.89	     0.00	   484.55	   122.29	   570.72	     0.00	     0.00	       0.28	       0.00	       0.76	       0.75	       0.76	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    1.65	    1.25	 1009.12	   -8.18	    0.61	    0.65
2012	338	  20	  0	337.8333	   438.61	     0.00	   519.44	   145.88	   608.17	     0.00	     0.00	       0.27	       0.00	       0.73	       0.71	       0.73	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    1.44	    1.25	 1009.12	   -8.24	    0.60	    0.65
2012	338	  21	  0	337.8750	   458.66	     0.00	   557.69	   170.14	   649.57	     0.00	     0.00	       0.26	       0.00	       0.69	       0.68	       0.70	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    1.38	    1.25	 1009.14	   -8.51	    0.60	    0.65
2012	338	  22	  0	337.9167	   475.83	     0.00	   593.20	   193.48	   687.81	     0.00	     0.00	       0.25	       0.00	       0.66	       0.65	       0.67	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    1.37	    1.25	 1009.07	   -9.17	    0.59	    0.65
2012	338	  23	  0	337.9583	   486.14	     0.00	   620.95	   213.93	   717.19	     0.00	     0.00	       0.25	       0.00	       0.64	       0.62	       0.64	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    1.27	    1.25	 1008.90	   -9.51	    0.57	    0.65
2012	339	   0	  0	338.0000	   496.52	     0.00	   649.39	   234.24	   747.44	     0.00	     0.00	       0.24	       0.00	       0.61	       0.60	       0.61	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    1.19	    1.26	 1008.76	   -9.77	    0.55	    0.65
2012	339	   1	  0	338.0417	   507.58	     0.00	   679.08	   254.77	   779.16	     0.00	     0.00	       0.24	       0.00	       0.59	       0.57	       0.59	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    1.04	    1.26	 1008.70	   -9.13	    0.53	    0.65
2012	339	   2	  0	338.0833	   518.64	     0.00	   709.50	   275.33	   811.77	     0.00	     0.00	       0.23	       0.00	       0.56	       0.55	       0.56	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.78	    1.26	 1008.73	   -7.23	    0.52	    0.65
2012	339	   3	  0	338.1250	   531.35	     0.00	   742.68	   296.81	   847.53	     0.00	     0.00	       0.23	       0.00	       0.54	       0.53	       0.54	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.58	    1.26	 1008.78	   -5.66	    0.51	    0.65
2012	339	   4	  0	338.1667	   542.92	     0.00	   774.73	   317.74	   882.03	     0.00	     0.00	       0.22	       0.00	       0.52	       0.51	       0.52	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.52	    1.26	 1008.74	   -5.37	    0.50	    0.65
2012	339	   5	  0	338.2083	   555.86	     0.00	   809.09	   339.71	   919.09	     0.00	     0.00	       0.22	       0.00	       0.50	       0.49	       0.51	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.59	    1.26	 1008.66	   -6.15	    0.50	    0.65
2012	339	   6	  0	338.2500	   567.51	     0.00	   842.03	   361.18	   954.53	     0.00	     0.00	       0.22	       0.00	       0.49	       0.48	       0.49	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.58	    1.26	 1008.61	   -6.12	    0.49	    0.65
2012	339	   7	  0	338.2917	   549.32	     0.00	   819.30	   366.38	   922.59	     0.00	     0.00	       0.21	       0.00	       0.47	       0.46	       0.47	       0.00	   20000.00	 8100.67	  200.00	   10.31	    0.00	    0.52	    1.26	 1008.56	   -5.72	    0.48	    0.65
2012	339	   8	  0	338.3333	   233.27	     0.00	   318.12	   172.08	   345.51	     0.00	     0.00	       0.21	       0.00	       0.45	       0.44	       0.45	       0.00	   20000.00	  901.57	  159.02	    9.69	    0.00	    0.59	    1.26	 1008.57	   -1.19	    0.49	    0.65
2012	339	   9	  0	338.3750	    23.07	     0.00	    26.94	    19.47	    27.96	     0.00	     0.00	       0.20	       0.00	       0.42	       0.41	       0.43	       0.00	   20000.00	   38.33	   62.16	    8.21	    0.00	    0.64	    1.26	 1008.60	   22.96	    0.50	    0.65
2012	339	  10	  0	338.4167	    18.91	     0.00	    21.46	    16.48	    22.13	     0.00	    -0.00	       0.17	       0.00	       0.38	       0.37	       0.38	       0.00	   20000.00	   28.79	   59.28	    8.57	    0.00	    0.79	    1.26	 1008.71	   44.88	    0.52	    0.65
2012	339	  11	  0	338.4583	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.13	       0.00	       0.30	       0.29	       0.30	       0.00	   20000.00	   21.59	   50.89	    7.91	    0.00	    1.31	    1.25	 1008.93	   93.14	    0.57	    0.65
2012	339	  12	  0	338.5000	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.04	       0.00	       0.17	       0.16	       0.17	       0.00	   20000.00	   18.48	   45.92	    7.20	    0.00	    2.12	    1.25	 1009.02	  106.78	    0.63	    0.65
2012	339	  13	  0	338.5417	     0.00	     0.00	    -0.00	    -0.00	    -0.00	     0.00	    -0.00	       0.00	       0.00	       0.03	       0.02	       0.03	       0.00	   20000.00	   17.64	   46.78	    7.02	    0.00	    2.78	    1.24	 1009.02	  102.96	    0.67	    0.65
2012	339	  14	  0	338.5833	     0.00	     0.00	     0.00	     0.00	    -0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   19.31	   47.10	    7.09	    0.00	    3.24	    1.24	 1009.00	   72.07	    0.69	    0.65
2012	339	  15	  0	338.6250	     0.00	     0.00	     0.00	     0.00	    -0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   36.51	   95.20	    8.12	    0.00	    3.28	    1.24	 1008.95	   17.99	    0.69	    0.65
2012	339	  16	  0	338.6667	     0.00	     0.00	     0.00	     0.00	    -0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	  106.12	  161.61	    9.47	    0.00	    3.04	    1.24	 1008.88	   -0.77	    0.67	    0.65
2012	339	  17	  0	338.7083	     0.00	     0.00	     0.00	     0.00	    -0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 6040.96	  200.00	   10.31	    0.00	    2.69	    1.24	 1008.77	   -8.53	    0.64	    0.65
2012	339	  18	  0	338.7500	     0.00	     0.00	     0.00	     0.00	    -0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    1.91	    1.25	 1008.70	   -8.01	    0.58	    0.65
2012	339	  19	  0	338.7917	     0.00	     0.00	     0.00	     0.00	    -0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    1.16	    1.26	 1008.68	   -6.12	    0.54	    0.65
2012	339	  20	  0	338.8333	     0.00	     0.00	     0.00	     0.00	    -0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.77	    1.26	 1008.61	   -5.48	    0.51	    0.65
2012	339	  21	  0	338.8750	     0.00	     0.00	     0.00	     0.00	    -0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.51	    1.26	 1008.57	   -4.66	    0.49	    0.65
2012	339	  22	  0	338.9167	     0.00	     0.00	     0.00	     0.00	    -0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.39	    1.27	 1008.50	   -4.53	    0.47	    0.65
2012	339	  23	  0	338.9583	     0.00	     0.00	     0.00	     0.00	    -0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.38	    1.27	 1008.31	   -5.49	    0.45	    0.65
2012	340	   0	  0	339.0000	     0.00	     0.00	     0.00	     0.00	    -0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.32	    1.27	 1008.13	   -5.68	    0.43	    0.64
2012	340	   1	  0	339.0417	     0.00	     0.00	     0.00	     0.00	    -0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.27	    1.27	 1008.10	   -5.33	    0.42	    0.64
2012	340	   2	  0	339.0833	     0.00	     0.00	     0.00	     0.00	    -0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.28	    1.28	 1007.98	   -6.00	    0.41	    0.64
2012	340	   3	  0	339.1250	     0.00	     0.00	     0.00	     0.00	    -0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.26	    1.28	 1007.74	   -6.74	    0.38	    0.64
2012	340	   4	  0	339.1667	     0.00	     0.00	     0.00	     0.00	    -0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	56748.37	  200.00	   10.31	    0.00	    0.23	    1.28	 1007.57	   -7.18	    0.36	    0.64
2012	340	   5	  0	339.2083	     0.00	     0.00	     0.00	     0.00	    -0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	32245.89	  200.00	   10.31	    0.00	    0.30	    1.29	 1007.43	   -8.55	    0.35	    0.64
2012	340	   6	  0	339.2500	     0.00	     0.00	     0.00	     0.00	    -0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	62615.59	  200.00	   10.31	    0.00	    0.36	    1.29	 1007.32	   -9.61	    0.35	    0.64
2012	340	   7	  0	339.2917	     0.00	     0.00	     0.00	     0.00	    -0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	31173.16	  200.00	   10.31	    0.00	    0.29	    1.29	 1007.48	   -8.13	    0.36	    0.64
2012	340	   8	  0	339.3333	   557.01	   568.14	  1511.29	   931.87	  1628.86	   955.75	     0.00	       0.24	       0.23	       0.27	       0.27	       0.27	       0.23	   20000.00	 6566.19	  200.00	   10.31	    0.00	    0.21	    1.28	 1007.78	   -5.18	    0.39	    0.64
2012	340	   9	  0	339.3750	    46.12	    57.44	    76.37	    42.28	    81.20	    83.04	     0.00	       0.31	       0.26	       0.58	       0.58	       0.58	       0.26	   20000.00	  132.25	  174.57	   10.31	    0.00	    0.18	    1.28	 1008.00	    2.54	    0.41	    0.65
2012	340	  10	  0	339.4167	    17.85	    22.89	    21.60	    13.03	    22.75	    27.13	     0.00	       0.24	       0.16	       0.55	       0.55	       0.55	       0.16	   20000.00	   38.03	   83.77	   10.12	    0.00	    0.15	    1.28	 1008.24	   24.33	    0.43	    0.65
2012	340	  11	  0	339.4583	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.21	       0.10	       0.50	       0.50	       0.50	       0.10	   20000.00	   18.85	   51.82	    8.69	    0.00	    0.13	    1.27	 1008.52	   66.26	    0.46	    0.65
2012	340	  12	  0	339.5000	    -0.00	    -0.00	    -0.00	    -0.00	    -0.00	    -0.00	    -0.00	       0.18	       0.05	       0.44	       0.44	       0.44	       0.05	   20000.00	   17.20	   49.16	    8.33	    0.00	    0.27	    1.27	 1008.69	   80.50	    0.49	    0.65
2012	340	  13	  0	339.5417	     3.13	     0.00	     3.27	     2.61	     3.35	     0.00	     0.00	       0.14	       0.00	       0.35	       0.35	       0.35	       0.00	   20000.00	   22.26	   45.39	    7.52	    0.00	    0.88	    1.27	 1008.59	   87.41	    0.51	    0.65
2012	340	  14	  0	339.5833	    21.52	     0.00	    22.03	    18.40	    22.50	     0.00	    -0.00	       0.10	       0.00	       0.26	       0.26	       0.26	       0.00	   20000.00	   27.06	   44.93	    7.12	    0.00	    1.58	    1.26	 1008.39	   59.12	    0.53	    0.65
2012	340	  15	  0	339.6250	    31.26	     0.00	    31.17	    27.69	    31.63	     0.00	     0.00	       0.06	       0.00	       0.19	       0.19	       0.19	       0.00	   20000.00	   36.06	   60.59	    7.27	    0.00	    1.89	    1.26	 1008.29	   29.66	    0.54	    0.65
2012	340	  16	  0	339.6667	    80.02	     0.00	    79.90	    72.32	    80.93	     0.00	     0.00	       0.05	       0.00	       0.15	       0.14	       0.15	       0.00	   20000.00	   91.12	   94.15	    7.95	    0.00	    1.95	    1.26	 1008.22	    3.24	    0.54	    0.65
2012	340	  17	  0	339.7083	  1230.18	     0.00	  1512.15	   965.27	  1630.01	     0.00	     0.00	       0.05	       0.00	       0.13	       0.12	       0.13	       0.00	   20000.00	 6004.00	  139.50	    8.98	    0.00	    1.85	    1.27	 1008.12	   -8.62	    0.52	    0.65
2012	340	  18	  0	339.7500	  2078.60	     0.00	  3063.79	  1964.70	  3293.31	     0.00	     0.00	       0.07	       0.00	       0.13	       0.12	       0.13	       0.00	   20000.00	10000.00	  194.73	   10.14	    0.00	    1.77	    1.27	 1007.97	  -11.49	    0.50	    0.65
2012	340	  19	  0	339.7917	  1727.53	     0.00	  3050.84	  1964.14	  3278.14	     0.00	    -0.00	       0.08	       0.00	       0.12	       0.12	       0.12	       0.00	   20000.00	10000.00	  188.02	    9.89	    0.00	    1.84	    1.27	 1007.93	  -14.04	    0.50	    0.65
2012	340	  20	  0	339.8333	  1549.88	     0.00	  3138.26	  2038.03	  3367.57	     0.00	     0.00	       0.09	       0.00	       0.12	       0.11	       0.12	       0.00	   20000.00	10000.00	  189.94	    9.88	    0.00	    1.82	    1.27	 1007.89	  -15.72	    0.49	    0.65
2012	340	  21	  0	339.8750	  1468.27	     0.00	  3270.23	  2142.35	  3503.79	     0.00	     0.00	       0.10	       0.00	       0.12	       0.11	       0.12	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    1.63	    1.28	 1007.76	  -16.42	    0.47	    0.65
2012	340	  22	  0	339.9167	  1362.43	     0.00	  3284.50	  2158.04	  3517.76	     0.00	     0.00	       0.10	       0.00	       0.11	       0.11	       0.11	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    1.40	    1.28	 1007.64	  -16.35	    0.44	    0.65
2012	340	  23	  0	339.9583	  1297.58	     0.00	  3316.28	  2186.20	  3549.98	     0.00	     0.00	       0.11	       0.00	       0.11	       0.10	       0.11	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    1.23	    1.29	 1007.59	  -16.03	    0.43	    0.65
2012	341	   0	  0	340.0000	  1258.04	     0.00	  3357.31	  2220.93	  3591.84	     0.00	     0.00	       0.11	       0.00	       0.11	       0.10	       0.11	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    1.12	    1.29	 1007.55	  -15.67	    0.42	    0.65
2012	341	   1	  0	340.0417	  1223.13	     0.00	  3379.82	  2240.83	  3614.65	     0.00	     0.00	       0.11	       0.00	       0.10	       0.10	       0.10	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.95	    1.29	 1007.47	  -15.01	    0.40	    0.65
2012	341	   2	  0	340.0833	  1203.59	     0.00	  3415.89	  2270.67	  3651.54	     0.00	     0.00	       0.11	       0.00	       0.10	       0.10	       0.10	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.80	    1.30	 1007.45	  -13.89	    0.39	    0.65
